"StockDatabaseID","StockKey","stock","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","year","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
1628,169048,"alf.27.nea","Alfonsinos (Beryx spp.) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136482,"alf-comb",2018,"Beryx","Alfonsinos","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2018,2,2020,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2012, 2018","pelagic piscivore","Demersal","medium benthopelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.2",9476,"2018-11-14T09:01:03.09+01:00"
1629,169051,"ane.27.8","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)",136484,"ane-bisc",2018,"Engraulis encrasicolus","Anchovy","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGAnchovy","Bay of Biscay anchovy Advice Drafting Group","1",2018,1,2019,"Two-stage Bayesian biomass dynamic model (CBBM)",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.1",10308,"2018-12-12T12:26:14.243+01:00"
1630,169052,"ane.27.9a","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)",136485,"ane-pore",2018,"Engraulis encrasicolus","Anchovy","Bay of Biscay and the Iberian Coast Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine","3",2018,1,2019,"Gardet model used for trens only",NA,"PA","Catches","used","No","pelagic planktivore","Pelagic","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","",12989,"2018-11-14T09:01:46.947+01:00"
1631,169133,"lin.27.1-2","Ling (Molva molva) in subareas 1 and 2 (Northeast Arctic)",136571,"lin-arct",2018,"Molva molva","Ling","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2017,2,2019,"Cpue trends-based assessment",NA,"PA","Catches","not used","Yes in year(s) 2013","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.22",NA,"2019-03-07T13:14:56.757+01:00"
1632,169134,"lin.27.5b","Ling (Molva molva) in Division 5.b (Faroes grounds)",136573,"lin-faro",2018,"Molva molva","Ling","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2017,2,2019,"Survey cpue trends-based assessment",NA,"PA","Catches","not used","Yes in year(s) 2012","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.23",NA,"2018-11-14T10:20:31.457+01:00"
1633,169135,"lin.27.5a","Ling (Molva molva) in Division 5.a (Iceland grounds)",136574,"lin-icel",2018,"Molva molva","Ling","Iceland Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2018,1,2019,"Age- and length-structured model (Gadget)",NA,"MSY","Catches","not used","NA","demersal piscivore",NA,"large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.25",9543,"2018-06-11T10:43:07.213+01:00"
1634,169136,"lin.27.3a4a6-91214","Ling (Molva molva) in Subareas 6-9, 12, and 14, and Divisions 3.a and 4.a (Northeast Atlantic and Arctic Ocean)",136575,"lin-oth",2018,"Molva molva","Ling","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2017,2,2019,"Cpue trends-based assessment",NA,"PA","Catches","not used","Yes in year(s) 2012","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.26",NA,"2018-11-14T10:19:48.01+01:00"
1635,169138,"lez.27.4a6a","Megrim (Lepidorhombus spp.) in divisions 4.a and 6.a (northern North Sea, West of Scotland)",136577,"meg-4a6a",2018,"Lepidorhombus","Megrim","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2018,1,2019,"Bayesian state–space biomass dynamic model that uses catches in the model and in the forecast.",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","",9871,"2018-11-20T08:59:45.56+01:00"
1636,169139,"lez.27.6b","Megrim (Lepidorhombus spp.) in Division 6.b (Rockall)",136578,"meg-rock",2018,"Lepidorhombus","Megrim","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","3.2",2018,1,2019,"Survey trends-based assessment",NA,"PA","Catches","","No","demersal piscivore","Benthic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.10",10163,"2018-11-14T10:17:37.56+01:00"
1637,169140,"ldb.27.8c9a","Four-spot megrim (Lepidorhombus boscii) in divisions 8.c and 9.a (southern Bay of Biscay and Atlantic Iberian waters East)",136579,"mgb-8c9a",2018,"Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2018,1,2019,"Age-structured model (XSA)",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Benthic","medium bathydemersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.7",9788,"2018-11-15T12:00:49.633+01:00"
1638,169141,"meg.27.7b-k8abd","Megrim (Lepidorhombus whiffiagonis) in divisions 7.b-k, 8.a-b, and 8.d (west and southwest of Ireland, Bay of Biscay)",136580,"mgw-78",2018,"Lepidorhombus whiffiagonis","Megrim","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2018,1,2019,"Statistical catch at age using catches in the model and forecast",NA,"MSY","Catches","Assessment","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.9",10036,"2018-11-15T12:01:49.723+01:00"
1639,169142,"meg.27.8c9a","Megrim (Lepidorhombus whiffiagonis) in divisions 8.c and 9.a (Cantabrian Sea and Atlantic Iberian waters)",136581,"mgw-8c9a",2018,"Lepidorhombus whiffiagonis","Megrim","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2018,1,2019,"Age-structured model (XSA)",NA,"MSY","Catches","Yes","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.15",10027,"2018-11-15T12:02:50.85+01:00"
1640,169145,"nep.fu.10","Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 10 (northern North Sea, Noup)",136585,"nep-10",2018,"Nephrops norvegicus","Norway lobster","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","4.14",2018,2,2020,"Data-limited approach for Nephrops",NA,"PA","Catches","Advice","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.13",9559,"2018-11-14T10:30:25.02+01:00"
1641,169146,"nep.fu.11","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 11 (West of Scotland, North Minch)",136586,"nep-11",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.17",10270,"2018-11-14T10:30:52.907+01:00"
1642,169147,"nep.fu.12","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 12 (West of Scotland, South Minch)",136587,"nep-12",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.22",10265,"2018-11-14T10:31:24.313+01:00"
1643,169148,"nep.fu.13","Norway lobster (Nephrops norvegicus) in Division 6.a, Functional Unit 13 (West of Scotland, the Firth of Clyde and Sound of Jura)",136588,"nep-13",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.21",10264,"2018-11-14T10:32:00.757+01:00"
1644,169149,"nep.fu.14","Norway lobster (Nephrops norvegicus) in Division 7.a, Functional Unit 14 (Irish Sea, East)",136589,"nep-14",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.13",10214,"2018-11-14T10:32:34.54+01:00"
1645,169150,"nep.fu.15","Norway lobster (Nephrops norvegicus) in Division 7.a, Functional Unit 15 (Irish Sea, West)",136590,"nep-15",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.26",10212,"2018-11-14T10:33:01.237+01:00"
1646,169151,"nep.fu.16","Norway lobster (Nephrops norvegicus) in divisions 7.b-c and 7.j-k, Functional Unit 16 (west and southwest of Ireland, Porcupine Bank)",136591,"nep-16",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","not used","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.27",10213,"2018-11-20T09:01:32.293+01:00"
1647,169152,"nep.fu.17","Norway lobster (Nephrops norvegicus) in Division 7.b, Functional Unit 17 (west of Ireland, Aran grounds)",136592,"nep-17",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.8",10207,"2018-11-14T10:35:14.05+01:00"
1648,169153,"nep.fu.19","Norway lobster (Nephrops norvegicus) in divisions 7.a, 7.g, and 7.j, Functional Unit 19 (Irish Sea, Celtic Sea, eastern part of southwest of Ireland)",136593,"nep-19",2018,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2018,1,2019,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.15",10156,"2018-11-14T10:36:23.777+01:00"
1649,169180,"ple.27.21-23","Plaice (Pleuronectes platessa) in subdivisions 21-23 (Kattegat, Belt Seas, and the Sound)",136618,"ple-2123",2018,"Pleuronectes platessa","Plaice","Baltic Sea Ecoregion, Greater North Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","1",2018,1,2019,"Age-structured model (SAM)",NA,"PA","Catches","assessment","NA","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","",9882,"2018-11-27T15:39:04.437+01:00"
1650,169181,"ple.27.24-32","Plaice (Pleuronectes platessa) in subdivisions 24-32 (Baltic Sea, excluding the Sound and Belt Seas)",136620,"ple-2432",2018,"Pleuronectes platessa","Plaice","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2018,1,2019,"Exploratory age-based analytical assessment (SAM) considered indicative of trends only",NA,"PA","Catches","assessment","No","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","",9447,"2018-11-14T11:01:24.283+01:00"
1651,169182,"ple.27.7bc","Plaice (Pleuronectes platessa) in divisions 7.b-c (West of Ireland)",136621,"ple-7b-c",2018,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","6.2",2017,3,2020,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2017","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.32",NA,"2020-05-05T13:39:19.84+01:00"
1652,169183,"ple.27.7h-k","Plaice (Pleuronectes platessa) in divisions 7.h-k (Celtic Sea South, southwest of Ireland)",136622,"ple-7h-k",2018,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3.2",2018,1,2019,"Age-based analytical assessment (XSA) indicative of stock trends.",NA,"PA","Landings","not used","Yes in year(s) 2013, 2016","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.31",10039,"2018-11-14T11:07:33.803+01:00"
1653,169184,"ple.27.89a","Plaice (Pleuronectes platessa) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)",136623,"ple-89a",2018,"Pleuronectes platessa","Plaice","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2017,2,2019,"no assessment",NA,"PA","Catches","not used","Yes in year(s) 2015","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.6",NA,"2018-11-22T10:35:30.337+01:00"
1654,169185,"ple.27.7fg","Plaice (Pleuronectes platessa) in divisions 7.f and 7.g (Bristol Channel, Celtic Sea)",136624,"ple-celt",2018,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3.2",2018,1,2019,"SPiCT used for trends",NA,"PA","Catches","Advice","Yes in year(s) 2012","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.35",NA,"2018-11-14T11:07:07.64+01:00"
1655,169186,"ple.27.7d","Plaice (Pleuronectes platessa) in Division 7.d (eastern English Channel)",136625,"ple-eche",2018,"Pleuronectes platessa","Plaice","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2018,1,2019,"Age-structured model (Aarts and Poos)",NA,"MSY","Catches","Assessment","NA","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.23",9622,"2018-11-14T11:03:29.663+01:00"
1656,169187,"ple.27.7e","Plaice (Pleuronectes platessa) in Division 7.e (western English Channel)",136626,"ple-echw",2018,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3.2",2018,1,2019,"Age-based analytical assessment (XSA)",NA,"PA","Catches","Advice","No","demersal benthivore","Benthic","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.34",9948,"2018-11-14T11:06:18.923+01:00"
1657,169112,"had.27.5a","Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds)",136543,"had-iceg",2018,"Melanogrammus aeglefinus","Haddock","Greenland Sea Ecoregion, Iceland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2017,2,2019,"Age-structured model (ADAPT), in ADMB",NA,"MP","Catches","","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","2.3.7",9632,"2017-11-29T16:50:54.183+01:00"
1658,169123,"her.27.1-24a514a","Herring (Clupea harengus) in subareas 1, 2, 5 and divisions 4.a and 14.a, Norwegian spring-spawning herring (the Northeast Atlantic and Arctic Ocean)",136560,"her-noss",2018,"Clupea harengus","Herring","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGWIDE","Working Group on Widely Distributed Stocks","ADGWIDE","Advice Drafting Group for Widely Distributed Stocks","1",2018,1,2019,"Statistical assessment model (XSAM)",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.16",10100,"2018-11-15T11:47:11.237+01:00"
